variance,mean,max,total,spread,jain,gini,maxmin,feasible,objective,method,runtime_s,routing_calls,evaluated,opt_gap,city,n,mix,seed
98.49862858821807,13.777977656444895,33.40660023189206,68.88988828222448,26.482508067658294,0.6583838464615448,0.32693022002509986,4.824690290006981,True,98.49862858821807,centroid,1.4499993994832039e-05,5,,6.849580101858895,london,5,mixed,1
25.569708551747453,12.331790285569564,21.74296243114866,61.65895142784782,15.048956088543152,0.8560610715398623,0.2104413283197657,3.2481239661756356,True,25.569708551747453,weighted_centroid,2.4100008886307478e-05,5,,1.037708324825714,london,5,mixed,1
163.29980260395592,14.729196032303136,39.96022967638187,73.64598016151568,33.578209055524994,0.5705451040809632,0.39102103294992796,6.261375832254307,True,163.29980260395592,geometric_median,9.389995830133557e-05,5,,12.013733282686786,london,5,mixed,1
33.059786225115474,11.703552228449649,17.92897708147113,58.51776114224825,14.536727151941896,0.8055683215180295,0.2700566607002477,5.28527598317594,True,33.059786225115474,min_sum,0.01284839998697862,265,,1.6346096777576453,london,5,mixed,1
12.548267207935385,12.088077212525203,15.14197382055756,60.44038606262602,9.948586448181405,0.9209158828776888,0.14077261280167486,2.915625724570124,True,12.548267207935385,min_max,0.014886699966154993,265,,0.0,london,5,mixed,1
12.0872809952729,11.520537926657672,15.384778739701495,57.602689633288364,9.491715558057193,0.9165301103138854,0.16694414692910287,2.610659052090594,True,12.0872809952729,random,0.007149500015657395,210,,-0.03673704145947438,london,5,mixed,1
12.548267207935385,12.088077212525203,15.14197382055756,60.44038606262602,9.948586448181405,0.9209158828776888,0.14077261280167486,2.915625724570124,True,12.548267207935385,exhaustive,0.01234340004157275,265,,0.0,london,5,mixed,1
2.5637967371312196,10.571106466231438,12.188484852179842,52.855532331157185,4.229201802538999,0.9775719543992226,0.08220914985755545,1.5313546177667143,True,2.5637967371312196,ours,0.01124979997985065,295,164.0,-0.07601017207828188,london,5,mixed,2
0.6439827834877885,11.186752564549007,12.1049826717561,55.93376282274504,1.9885156216881708,0.9948803878370382,0.03938646436494975,1.1965622595167567,True,0.6439827834877885,centroid,1.0200019460171461e-05,5,,-0.7679092368433044,london,5,mixed,2
0.9898492670322272,10.694769244675168,12.18144884446663,53.473846223375844,3.041930194264536,0.9914200662661392,0.050750843716889094,1.3328326480516863,True,0.9898492670322272,weighted_centroid,2.6200024876743555e-05,5,,-0.6432592956113373,london,5,mixed,2
23.86628850912831,9.477717489269304,14.033415686223787,47.38858744634652,13.941724111755475,0.7900820551211597,0.25441665466363506,153.0502204548103,True,23.86628850912831,geometric_median,0.000582000007852912,5,,7.601386956032652,london,5,mixed,2
2.774702339416261,11.294701079222772,13.489087055090906,56.47350539611386,5.1183011824008044,0.9787126251434343,0.07815359589430648,1.611448107769593,True,2.774702339416261,min_sum,0.015909800014924258,340,,0.0,london,5,mixed,2
2.774702339416261,11.294701079222772,13.489087055090906,56.47350539611386,5.1183011824008044,0.9787126251434343,0.07815359589430648,1.611448107769593,True,2.774702339416261,min_max,0.01579679996939376,340,,0.0,london,5,mixed,2
1.1005266411444734,11.28636660888095,12.45678434039359,56.431833044404755,2.7529615220899135,0.9914344303479322,0.05044933100250493,1.2836986591405177,True,1.1005266411444734,random,0.007053099980112165,280,,-0.6033712786013649,london,5,mixed,2
2.774702339416261,11.294701079222772,13.489087055090906,56.47350539611386,5.1183011824008044,0.9787126251434343,0.07815359589430648,1.611448107769593,True,2.774702339416261,exhaustive,0.01599100005114451,340,,0.0,london,5,mixed,2
