w_variance,w_mean,w_ede,p90,p95,pct_within_sla,courier_gini,max,method,routing_calls,seed
26.39206740992382,11.644567563730615,12.127942601106312,18.0,20.0,50.661995549490726,0.2568080357142859,24.0,min_sum,12800,31
16.23663357422475,20.843295293746607,21.026235912996462,25.0,27.0,4.279095615426213,0.11428571428571432,28.0,ours,7120,32
17.938690007562595,17.672063984499037,17.90648820057716,22.200000000000003,24.049999999999997,4.279095615426213,0.13714285714285723,25.0,ours_ede,6760,32
120.22217167196752,17.045868383706097,18.330063482327123,32.1,34.0,45.899896507759834,0.35637404580152676,36.0,coverage_max,18880,32
30.06212267047695,17.771959589454973,18.14877346843742,23.1,25.099999999999994,8.036912080138398,0.17866379310344827,28.0,weighted_centroid,40,32
92.61114608796206,16.90023099277337,17.959906989692744,30.0,32.0,37.06186023330064,0.32200460829493105,34.0,min_sum,18880,32
26.140742794189237,16.483379651461306,16.851770401256665,23.0,24.049999999999997,8.163778699479456,0.18114173228346475,30.0,ours,6360,33
37.27361882404205,12.60566797389547,13.244979854161443,20.1,25.0,47.977562109599965,0.24085365853658547,30.0,ours_ede,6440,33
68.52240038956575,14.076884944247027,15.024024670322541,26.0,27.249999999999986,54.94363501539583,0.2932242990654206,35.0,coverage_max,17040,33
35.43121727800723,12.190766218855623,12.809140391325446,19.0,24.14999999999999,47.430427805418994,0.24735067437379588,27.0,weighted_centroid,40,33
37.27361882404205,12.60566797389547,13.244979854161443,20.1,25.0,47.977562109599965,0.24085365853658547,30.0,min_sum,17040,33
62.273021272072036,25.662396751932334,26.203813758431124,36.0,36.05,5.864294551260238,0.18565989847715736,38.0,ours,5480,34
236.6862934070031,19.261966404680454,21.283771865807882,45.2,48.19999999999999,35.6477874404744,0.4218823529411766,54.0,ours_ede,5440,34
357.3246708106451,21.30983116924717,23.856014590281898,54.2,57.14999999999999,42.88034800734652,0.4225000000000001,63.0,coverage_max,10760,34
224.43910708788925,19.21741885094305,21.172883351966828,45.1,47.19999999999999,37.64682914704213,0.4179761904761905,53.0,weighted_centroid,40,34
110.85587763445602,20.26147225281621,21.378629153207367,37.0,38.19999999999999,14.833313159416752,0.31732164449818634,44.0,min_sum,10760,34
21.898236688918917,11.809882783374485,12.211707724260462,18.0,19.049999999999997,45.44950754581942,0.23489247311827977,23.0,ours,6120,35
26.51199492985115,10.940023570138376,11.44113857579135,19.1,20.0,50.22571534738064,0.2744356659142213,21.0,ours_ede,6160,35
