w_variance,w_mean,w_ede,p90,p95,pct_within_sla,courier_gini,max,method,routing_calls,scenario,seed
18.394135074716836,7.2916629914542535,7.761866658452802,13.454218896291747,14.205235532179216,68.78758166980577,0.31402331954320406,14.74691310167824,min_sum,12400,darkstore_london,26
4.178280909537773,4.4887719125805186,4.688183460134379,6.691901197257096,8.473214034521828,100.0,0.2513024219598481,9.544848834847302,ours,5000,darkstore_london,27
4.178280909537773,4.4887719125805186,4.688183460134379,6.691901197257096,8.473214034521828,100.0,0.2513024219598481,9.544848834847302,ours_ede,5120,darkstore_london,27
4.543256767005272,4.891278947042589,5.091530284157958,7.7909042980141265,8.22673824922425,100.0,0.24788957580123716,9.792987256470582,coverage_max,8320,darkstore_london,27
4.429773297782311,4.436439609220987,4.646644634921549,7.1283451273510785,8.563644490848969,100.0,0.25964654479818905,9.853340917187758,weighted_centroid,40,darkstore_london,27
4.178280909537773,4.4887719125805186,4.688183460134379,6.691901197257096,8.473214034521828,100.0,0.2513024219598481,9.544848834847302,min_sum,8320,darkstore_london,27
6.946598935269486,5.980574819011915,6.229824031421301,8.832030438510886,10.133165586863171,90.35215641521161,0.25356151941008065,11.911365234607846,ours,5280,darkstore_london,28
7.41236746209673,5.708275918670088,5.982470200584814,8.302249976204996,10.159800679998314,89.83461103945372,0.2592555637455094,12.942772466115535,ours_ede,5320,darkstore_london,28
9.45293417760849,5.8572563002367435,6.178197436833509,9.212071587705237,9.759024466664917,93.53149461492261,0.2781226892276256,13.28595078903173,coverage_max,10000,darkstore_london,28
7.219415880487875,5.7175625211069825,5.986333978449938,8.38322303162093,10.248365152767729,89.83461103945372,0.25660938631952046,12.913161103751493,weighted_centroid,40,darkstore_london,28
7.412367462095261,5.708275918670356,5.982470200584983,8.302249976200612,10.159800680004329,89.83461103945372,0.2592555637455283,12.94277246610792,min_sum,10000,darkstore_london,28
9.1629244618568,12.776291129482523,12.94917093504466,15.820776861786658,16.578750817757143,21.00338734638188,0.13600152371198826,22.33486389868662,ours,5120,darkstore_london,29
10.232591761164318,8.329423819314444,8.599615804362768,11.688672619822537,13.2649026169476,66.43153199564034,0.23559173971066638,16.617855296554126,ours_ede,5600,darkstore_london,29
10.658715046627416,8.327342403345213,8.610091632265588,12.316403845821846,12.790491476831942,71.64365404678456,0.22514594529379406,18.19192469701632,coverage_max,11840,darkstore_london,29
10.020742072468567,8.309601237801644,8.576530519248028,11.862954969032176,12.701453044671016,77.01563600141873,0.22879031842059416,17.253084104567346,weighted_centroid,40,darkstore_london,29
13.092477133264563,8.417155336862278,8.74916734364339,13.136737648542908,14.878032088802392,66.79571097713132,0.267460147905799,15.495662904564334,min_sum,11840,darkstore_london,29
12.10929944338462,15.070398699790285,15.261809132118298,20.054043001165656,20.599412865339307,5.20890099535269,0.13221722086880305,22.336725578282877,ours,5960,darkstore_london,30
13.856913442084096,6.578238715539626,7.002958202843993,11.031012834397828,13.245968857127336,81.4214214747088,0.29688105636778417,17.57130646449284,ours_ede,5840,darkstore_london,30
15.773935232764149,7.505320837561875,7.96084831598028,14.318489615319434,14.771521863007068,84.67598241710542,0.28390588936855754,21.967193600417538,coverage_max,14080,darkstore_london,30
13.367500817041847,6.569013226131561,6.986921304361444,11.159679842124847,12.71314807404276,81.4214214747088,0.2933302465000147,18.093370953657416,weighted_centroid,40,darkstore_london,30
15.388332812604064,6.788546868725551,7.235572216184343,11.721074816848722,14.933719068043668,83.46545967619036,0.29946785748149174,15.86845554629249,min_sum,14080,darkstore_london,30
7.784697770247363,7.044373487353374,7.288689913621026,11.877369308239889,12.887019297993863,84.19466526319152,0.22193005484957284,14.047979170219778,ours,5600,darkstore_london,31
11.656854885500893,6.596018876571197,6.970227539840561,13.47290685394729,15.640264729252833,84.42819418780081,0.27951748392152576,16.17894693032049,ours_ede,5680,darkstore_london,31
8.844255730610213,6.885065392047431,7.172824828492111,12.321187637618713,14.505966102487923,89.76261152381237,0.24020304885424038,15.700126694539,coverage_max,12800,darkstore_london,31
9.847137846502134,6.622907009982408,6.941145871187172,12.530788098988749,14.514326003037233,86.06588709525822,0.2592913023043193,14.97912080047444,weighted_centroid,40,darkstore_london,31
8.959439269049492,7.03294354860127,7.3052245341646715,11.68204780187216,12.524329075415933,80.13005454920207,0.23759851267616305,12.8218332188183,min_sum,12800,darkstore_london,31
8.914681183675604,13.158497733790373,13.31699617045941,16.251931615565756,17.457164762071045,17.178952240689256,0.13483066898813245,17.72195535340438,ours,6760,darkstore_london,32
32.31660360711895,10.506881294773319,11.10730772469614,17.48960473220555,18.343173511937298,56.47274022820527,0.31186011067543595,21.773607112254165,ours_ede,6520,darkstore_london,32
74.41731993436586,11.163146482533639,12.242552351317647,22.873585770304192,23.715728071847092,64.75857031476855,0.4255138874334059,27.01884079595985,coverage_max,18880,darkstore_london,32
17.33600057999221,10.898816413009788,11.240483119448317,15.662312031446225,16.596218436753897,48.78286552563428,0.2197899290037184,19.209249962376816,weighted_centroid,40,darkstore_london,32
45.205796245255236,10.47760109105889,11.26063836702978,19.282769931215647,20.132017191889005,59.19772866498916,0.3631021383593205,23.513829976165457,min_sum,18880,darkstore_london,32
9.148784159226878,8.312140180120842,8.564319396554474,11.32565933611283,12.993053910889405,72.65734193993715,0.19447570685855053,17.208134826967797,ours,6240,darkstore_london,33
